OrganizationId	Status	Name	Address	City	State	Zip	Country	Phone	Fax	Email	OrgUrl	FacebookUrl	OrgType	OrgSpecies	ServeAreas	AdoptionProcess	MeetPets	Services	AllowCommonApp	MessageOrg
2563	Available	Good Karma Rescue Inc.		Essex	VT	05452-9435	United States			goodkarmarescue@gmail.com	http://www.goodkarmarescue.org	Teal Church	Rescue	Reptiles, Dogs, small animals	Vermont	Our process involves an application that must be filled out and approved before an appointment can be made to meet the animals. The application includes a vet check, reference check, and verification that an animal may live at current home by home ownership verfication or landlord verification.. . Most importantly, sometimes we believe a home visit is necessary to make to sure the animal and the adoptee are the perfect match.Once approved, a contract is signed before animals are released into their new home. . . All dogs adoption fee is 250. Reptiles and other animals are on a case by case basis.	By appointment only.	Adoption, relinquishments	No	Yes

2569	Available	Pregnant Dog And All Breed Rescue		Newfoundland	PA	18445	United States			crpups@ptd.net	http://pregnantdogrescue.petfinder.com		Rescue	dogs	anyone within resonable driving distance, as I have to meet folks prior to adoptions	fee vary depending on dog/pup; paper application process; meeting adopters; contracts - all a part of what we do here.	by appointment only and in my home	all	No	Yes

2570	Available	Humane Society of Burnett County	7347 Midtown Road	Siren	WI	54872	United States	(715) 866-4096		hsbc@centurytel.net	http://www.hsburnettcty.org/		Shelter	Dogs and Cats	Burnett County, Wisconsin	Applicant must pass a background check and be approved through an application process which is available on the HSBC website.  . . Dog adoption fees are $175. The adoption fee includes:.     * Spay/neuter services.     * Rabies Shot...if the dog is not old enough for the shot, you can bring him/her to our HSBC vet for a free shot when he/she is old enough.     * DHP-Parvo...if the dog is over 4 months old.     * DPV if the dog is under 4 months old.     * Fecal exam, worming medication and follow up.     * Heart worm test on dogs 2+ years of age.     * Ehrlichiosis, lyme disease and anaplasmosis test on symptomatic dogs and treatment if the dog tests positive for these diseases.     * Flea and tick treatment.     * Micro chipping...we even send in the registration for you!.     * Training DVD...this excellent video shows you step-by-step how to crate train, house train, stop chewing, jumping, mouthing, and covers manners and obedience..     * Food Samples to help get your new companion started on a good diet..  Cat adoption fees are $50/ Males and $65/ Females. The adoption fee includes:. .     * Spay/neuter services.     * Feline Leukemia tested.     * Wormed.     * Flea and Tick treatment.     * Rabies Shot...if the cat is not old enough for the shot, you can bring him/her to our HSBC vet for a free shot when he/she is old enough..     *Eclipse 4 Vaccine	. HSBC Shelter Hours. . Sunday & Monday - Closed. Tuesday thru Saturday - 12:00-5:00. . Closed on Holidays	Adoptions	No	Yes

2573	Available	Animal Education and Rescue	P.O. Box 7343	Libertyville	IL	60048	United States	(847) 816-0831			http://www.aear.org		Rescue	dogs, cats, small animals, birds	Lake County, Illinois and the surrounding area	Fill out an adoption application on our website at www.aear.org, we will then contact you and discuss what you are looking for in a pet and match you with the best fit for you lifestyle		adoptions, education, humane investigations, etc.	No	Yes

2594	Available	Doggie Protective Services		Palo Alto	CA	94306	United States			rescuenoca@aol.com			Rescue	Dogs & Cats	All of Northern California	We require an application from anyone who is interested in adopting. Then we require a phone interview, followed by a meeting in person. Then if the animal is a match, we have a contract and our adoption fee which is $400.	We meet with adopters by appointment only.	Adoptions	No	Yes

2605	Available	Gorges Greyhounds, Inc.	PO Box 4004	Ithaca	NY	14852	United States	(607) 279-4337		allison@gorgesgreyhounds.org	http://www.gorgesgreyhounds.org		Rescue	Greyhounds and Lurchers	Ithaca and surrounding areas, within one hour of Ithaca.	We require an application to be completed, then we talk. Then we conduct a casual home visit, when we can talk more, answer your questions and provide guidance on bringing the Greyhound home. We require a contract to be signed and there is a donation of $275 that covers all vet, shots, physical, etc.	People can visit our available Greyhounds either via petfinder.com or go to our web site at www.gorgesgreyhounds.org. 	rescue and placement of retired racing Greyhounds	No	Yes

2606	Available	Owen County Friends of Animals Inc.	PO Box 234	Owenton	KY	40359	United States	(502) 514-1897					Rescue	dogs	Owen County	$85 to cover vetting including spay/neuter	shelter is about completed hours will be determined soon	adoptions	No	Yes

2608	Available	Quincy Animal Shelter	56 Broad Street	Quincy	MA	2169	United States	(617) 376-1349			http://www.quincyanimalshelter.org		Shelter	Cats and dogs.	For intake, Quincy only. For adoptions, throughout MA and New England.	Process:  1- interview with adoption representative and animal. 2- two personal references, veterinarian reference, proof of home ownership (if applicable) or landlord approval 3- the adopted animal will go home with age appropriate shots, spay/neuter (if age appropriate) or free spay/neuter certificate for our veterinarian.   . . The adoption fee for dogs starts at $250, depending on age, breed. and medical history of the dog. The adoption fee for cats starts at $150 depending on age, breed, and medical history. Kittens start at $175.	Tuesday and Thursday 6:00pm-8:00pm,. Saturday 10:00am-4:00pm at the Quincy Animal Shelter, 56 Broad Street, Quincy MA 02169. . Quincy Animal Shelter,. 56 Broad Street, Quincy, MA 02169. Phone: 617-376-1349. Fax: 617-745-5736	Cat/dog adoption, TNR of feral cats for Quincy residents.	No	Yes

2612	Available	Camden County Animal Shelter	125 County House Rd	Blackwood	NJ	8012	United States	(856) 401-1300		info@ccasnj.org	http://www.ccasnj.org/		Shelter	dogs & cats	South Jersey and Philadelphia area	Adoption contract required. Cats $90. Adult dogs $120. Puppies $145	Mon. 12:00-5:00pm. Tues. 12:00-5:00pm. Wed. 12:00-8:00pm. Thurs. 12:00-8:00pm. Friday 12:00-5:00pm. Sat. 12:00-4:00pm. Sun. 12:00-4:00pm	Adoption including spay/neuter/shots	No	Yes

2629	Available	Friends of the Southern Ocean County Animal Shelter		Manahawkin	NJ	8050	United States			mwozz@aol.com	http://www.fosocas.org		Rescue	Dogs and Cats	All	All of our animals are $50 to adopt.  We require that all cats be kept indoors only.  We also ask that if you rent, you bring a lease stating you can have the pet.  All animals are spayed/neutered, up to date on all shots, and microchipped.	We are located in PetSmart of Manahawkin, NJ.  Our adoption hours are Monday thru Friday from 10-3.  Our cats are always on display at the store and our dogs go back and forth to the shelter.	Adoptions	No	Yes

2636	Available	Cocker Rescue of Florida	PO Box 11284	ft lauderdale	FL	33339	United States			cockerrescuefl@hotmail.com	http://cockerrescuefl.org		Rescue	dogs	south florida	application ck out home ck vet reference contract adoption fee follow up ck	we make appointment to show the dogs whereever is needed	s/n microchip shots hw test tick test exam deworminh hw preventive frontline	No	Yes

2643	Available	Mid-Atlantic German Shepherd Rescue	Post Office Box 353	Mt. Airy	MD	21771	United States	(410) 644-7763		help@magsr.org	http://www.magsr.org		Rescue	dogs	  -  MD, All of Maryland.    - DE, most of DE.    - PA, 717 area code..    - VA, within 30 minutes of DC.   - WV, within 30 minutes of MD.	We perform reference checks and conduct a home visit.  For the home visit, all members of the family must be present.  Adoption fee is $250.00 (verify at www.magsr.org). 	By appointment on Saturday and Sundays for our Kennel dogs.  By appointment with the foster families for our Foster dogs.	adoptions	No	Yes

2644	Available	HELP Humane Society	511 Main Street	Belton	MO	64012	United States	(816) 318-4357		info@helppets.org	http://www.helppets.org		Rescue	Cats and Dogs	Greater Kansas City Metro Area including Cass, Bates, Henry, Johnson, Lafayette Counties in Missouri and the cities of Belton and Raymore, MO.	We require potential adopters to fill out an adoption application. (It doesn't obligate you to anything.). . Adoption Fees:. <p>. $90.00 or adopt a pair for $150.00.. <P>. All animals have been spayed/neutered, vaccinated, dewormed and the cats have been FeLuk/FIV tested and dogs heartworm tested. All animals are also microchipped.. <p>. Our goal is to make the best possible match for the animal.  . <p>. We are mostly staffed with volunteers, so please, allow time for us to get back with you.. <p>	HELP Humane Society is located 511 Main St., Belton, MO 64012, 816-318-HELP. <p>. Shelter Hours are:. Monday CLOSED    . Tuesday  through Friday 1:00pm  to  8:00pm.  Saturday 10:00am to 6:00pm and Sunday 12:00pm to 5:00pm.  . <p>. On Saturday's and Sunday's we also have fostered animals available to meet.. <p>	adoption	No	Yes

2646	Available	Pick of the Pound, Inc.	P.O. Box 2702	Los Lunas	NM	87031	United States			pickofthepound@yahoo.com	http://www.pickofthepound.petfinder.com		Rescue	dogs and cats	Valencia County, NM	You will fill out an adoption questionnaire to help us find the right pet for you and your family.  Once a match is made the adoption contract will be filled out and signed.  The adoption fee for dogs and puppies is $100.00.  Dogs and puppies are spayed or neutered, microchipped, recieve age appropriate vaccinations and adult dogs are tested for heartworm.  The adoption fee for kittens is $80.00 and $65.00 for cats.  Cats and kittens are spayed or neutered, recieve age appropriate vaccinations and are tested for feline leukemia.. 	Pets are kept at foster homes.  Once a potential adopter has contacted POP, arrangements will be made for them to meet the pet they are interested in.	adoptions	No	Yes

2647	Available	Animal Rescue League of El Paso - No Kill	7256 La Junta	Canutillo	TX	79835	United States	(915) 877-5002		info@arlep.org	http://www.arlep.org		Rescue	dogs and cats	El Paso TX and the surrounding communities	Adoptions fees are $125 for most animals ($150 for extra large dogs).  The adoption process includes an interview and/or adoption application and contract	Our shelter located at 7256 La Junta in Canutillo, is open for adoptions from 11:30 to 5:30 Tuesday through Sunday.  We are closed on Monday.  We also have cats for adoption at PetSmart on Sunland Park Drive and show dogs at this site on the weekends.	adoptions	No	Yes

2650	Available	Bibb County Animal Shelter	134 Bibb Lane	Brent	AL	35034	United States	(205) 316-1254		bibbcountyanimalshelter@gmail.com	http://www.bibbcountyanimalshelter.petfinder.org		Shelter	Dogs & cats	Animal control service to entire county of Bibb (Alabama) to include cities of Brent, Centreville, West Blocton, Woodstock, Greenpond, etc.	All animals leaving the facility must be spayed or neutered, UTD w/all vaccinations, including Rabies, HW tested, and dewormed.  The fees range from $35 to $105 (cat vs. dog)		Adoptions	No	Yes

2655	Available	Randolph County Animal Shelter	1370 County Land Road	Randleman	NC	27317	United States	(336) 683-8235		rcaspets@gmail.com	http://rcaspets.org	Facebook.com/rcaspets	Shelter	cats, dogs, livestock (horses, pigs, goats, etc.), small animals	Randolph County including Asheboro, Randleman, Ramseur, Seagrove, Franklinville, Archdale/Trinity	Adoptions are $25, cash, credit or debit.  All adopted animals over the age of four months are given a 1 year rabies vaccine and appropriate vaccinations.  All animals adopted are required to be spayed/neutered within 30 days of adoption unless otherwise recommended by a veterinarian.	Monday through Friday, 9am to 4pm, after hours by appointment (please email rcaspets@gmail.com to make arrangements).	adoptions, owner surrender, stray animal pickup/surrender, lost and found, cruelty investigation	No	Yes
