OrganizationId,Status,Name,Address,City,State,Zip,Country,Phone,Fax,Email,OrgUrl,FacebookUrl,OrgType,OrgSpecies,ServeAreas,AdoptionProcess,MeetPets,Services,AllowC/Users/jessicamalloy/Documents/workspace/PawMatch/data-in/organizations.csvommonApp,MessageOrg
1689,Available,"Beagles and Buddies","23430 Hwy 18","Apple Valley",CA,92307,"United States","(626) 444-9664",,beagles@beaglesandbuddies.com,http://www.beaglesandbuddies.com,http://www.facebook.com/people/Beagles-Buddies/1645974424,Rescue,dogs,"All of Southern California",http://www.beaglesandbuddies.com/index.php3?topic=adopt_a_dog,"Email an adoption application to set up an appointment; visit our mobile adoptions as shown on web's home page","adoptions, spay/neuter, vaccinations, grooming, boarding, community service, speakers bureau.",No,"Yes"
1703,Available,"Fancy Cats Rescue Team","PO Box 182",Herndon,VA,20172,"United States","(703) 961-1056",,adoption@fancycats.org,http://www.fancycats.org,,Rescue,Cats,"Northern Virginia","Our adopters fill out an application that screens for problems that may be detrimental to our cats and kittens. Once the adopter is approved we provide veterinary referrals which help with low cost spays or neuters for the kittens that are too young at the time of adoption. We are always available to help with behavioral issues that arise. We provide numerous information sheets in our adoption folders, plus the medical background of each cat.  The only fees involved with our program are adoption fees that offset our veterinary bills.","Fair Lakes PetsMart: Every 1st, 3rd, 5th Saturdays & every Sunday from 12pm - 4pm. Chantilly PetsMart: Every 2nd and 4th Saturday from 12pm-4pm. Gainesville PetsMart: Every 1st and 3rd weekend from 12pm-4pm . Springfield PetsMart: Every Sunday from 12pm-4pm",Adoptions,No,"Yes"
1706,Available,"New England Border Collie Rescue",,"All cities in New England, Eastern NY, Northern NJ",CT,6039,"United States",,,info@nebcr.org,http://www.nebcr.org,,Rescue,"Border Collies","All of New England: CT, MA, RI, ME, VT and Eastern New York, Northern New Jersey.","Visit our website to request an application: www.nebcr.org. Once approved, adopters can contact a foster home to meet a particular dog. We ask an adoption fee of $250 to offset intake costs. Some dogs and applicants may qualify for our free Seniors to Seniors Program.","All of our available dogs and applications can be found on our website: www.nebcr.org. After an applicant fills out an application and is approved, NEBCR will conduct a home visit as the final step in the application process. Then approved adopters can contact individual foster homes about setting up a visit with a dog. Dogs are not in a facility, but in individual people's homes.","foster homes, adoptions",No,"Yes"
1707,Available,"German Shepherd Rescue and Adoption","PO Box 471","Fuquay Varina",NC,27526,"United States",,,,,,Rescue,"German Shepherds","We serve SC, NC, and VA.","We require an application to be filled out on our website - http://gsdrescue.org/index.html. . After the application is submitted a Vet Check, Phone Interview, and Home Visit are required to receive approval for adoption. Once approval is granted then the applicant and a GSD match is made then a trial will take place (usually 1 week). The adoption fee is $250 and an adoption contract is required at the time of the trial.","We hold monthly adoptathons. Please view the events page at our site for our next adoptathon.. . http://gsdrescue.org/events.html",Adoptions,No,"Yes"
1709,Available,"Paws and Whiskers Cat Shelter, Inc.","32 Hillwyck",Toledo,OH,43615-5814,"United States","(419) 536-1914",,info@pawsandwhiskers.org,http://www.pawsandwhiskers.org,,Shelter,Cats,"Northwest Ohio, Southeastern Michigan","Potential adopters come to the shelter and pick out the feline friend of their choice. They are asked to fill out an interview form to determine if we should place one of our residents with them. The basic adoption fee is $70.00 while some pure breeds may be more and some cats have been sponsored and are less. There is a $50.00 refundable surcharge on unaltered kittens less than four months of age. This is refunded upon proof of spay or neuter.","At our shelter location 32 Hillwyck in Toledo, Ohio or on the web at www.pawsandwhiskers.org.","Adotions, shelter",No,"Yes"
1717,Available,"Hawaii Dog Foundation","PO Box 30171",Honolulu,HI,96820,"United States","(808) 782-8387",,info@hawaiidogfoundation.org,http://www.hawaiidogfoundation.org,,Rescue,DOGS,"Hawaiian Islands, Oahu, Honolulu","HDF requires an adoption applicaiton that is approved by our board of directors prior to meeting a dog. We ask for a $95 adoption donation for adult dogs and $125 adoption donation for puppies. We require a adoption contract at time of adoption and follow up on the adopted dog and family for up to one year after completed adoption.","Pet's are able to be seen at our monthly meet and greets. Dates and times on our calendar on the website. Or after an approved application we can schedule a private meeting.","adoptions, rescue",No,"Yes"
1719,Available,"Operation Carolina Animal Rescue Effort","P.O. Box 10703","Rock Hill",SC,29730,"United States","(803) 417-3650",,,http://www.operationcare.petfinder.com,,Rescue,"Cats, Dogs, Guinea Pigs,Horses,Rabbits","In SC York,Chester,Union,Lancaster  In NC Mecklenburg,Gaston,Union","Fill out an application, Interview, Vet Check Req., Contract Signed upon approved App., Fees are between $125.00 and $200.00","By Private Appointment or at Petsmart in Rock Hill on Saturdays","Adoption,Lowcost S/N,Sanctuary",No,"Yes"
1720,Available,"Maine Coon Adoptions","2527 Carmel St",Oakland,CA,94602,"United States","(510) 710-9250",,mainecoonadoptions@gmail.com,http://mainecoonadoptions.com/,http://www.facebook.com/pages/Maine-Coon-Adoptions-Official-Fan-Page/113007358721134,Rescue,Cats,"San Francisco-Oakland-San Jose Bay Area, California.","Application and all info is available on our website. Applicants are interviewed and references checked. Fees vary by age of kitty.","All cats are in foster homes; approved adopters can visit the cats in the foster homes.",Adoptions,No,"Yes"
1722,Available,"Annex Cat Rescue","P.O. Box 19028 - 360A Bloor St W",Toronto,ON,"M5S 3C9",Canada,"(416) 410-3835",,adoption@annexcatrescue.ca,http://www.annexcatrescue.ca/,,Rescue,Cats,Toronto,"Phone interview and in face interview, we adopt only in Toronto.. . The adoption fee is 100.00 per cat and the cats are vaccinated and have been dewormed.  Cats over 6 months are spayed and neutered.. . Everyone is expected to sign an adoption agreement","Through appointments","adoptions, fostering",No,"Yes"
1725,Available,"Ozark Haven Rescue, LLC a Not for Profit Organization","PO Box 383",Cabool,MO,65689,"United States",,,Ozarkhavenrescue@yahoo.com,http://www.petfinder.com/shelters/MO401.html,,Rescue,Dogs,"Cabool, Mountain Grove, Norwood, Mansfied, Seymour and surrounding areas in Douglas, Wright, Texas and Webster Counties.","Our fees are standardized and range from $100-$250 ","www.petfinder.com/shelters/MO401.html. . Approved applicants will have the opportunity to set up a meeting with the dog and their foster family.","Rescue/Rehome/Adoption/Spay/Neuter/Transport/Crisis Intervention",No,"Yes"
1726,Available,"Maricopa County Animal Care & Control - West Valley Animal Care Center","2500 S. 27th Ave.",Phoenix,AZ,85009,"United States","(602) 506-7387",,,http://pets.maricopa.gov,,Shelter,"Dogs, Cats","Maricopa County","Adoption fees range $60-150 and some pets can go home today others will need to stay overnight to get spayed or neutered. Come to the shelter to fill out the simple application and bring home your new best friend.","East Shelter: 2630 W. 8th St., Mesa, AZ 85201. . West Shelter: 2323 S. 35th Ave., Phoenix, AZ 85009. . Cat Shelter: 5231 N. 35th Ave., Phoenix, AZ 85071","Adoptions, FREE Spay/Neuter Voucher Program, Animal Control, Lost & Found",No,"Yes"
1728,Available,"Haywood County Animal Shelter","245 Hemlock St.",Waynesville,NC,28786,"United States","(828) 456-5338",,hbchase@haywoodnc.net,http://haywoodnc.net/index.php?option=com_content&view=article&id=44:ac-home&catid=67:Animal&Itemid=55,,Shelter,"cats and dogs","Haywood County, NC","adoption fees cover spay/neuter and rabies vacc - all funds turned over to participating vets.  No contracts or applications required","The shelter is open Monday - Saturday from 9am to 4pm and on Sundays from noon-4pm","animal control*",No,"Yes"
1730,Available,"Town of Rosendale","424 Main St",Rosendale,NY,12472,"United States","(845) 389-2205",,capteph@aol.com,,,Shelter,dogs,"Town of Rosendale"," $50 adoption fee.  Dog license","Anytime during the day with an appointment at our kennel at Dutchess Farm ,High Falls,NY",adoptions,No,"Yes"
1736,Available,"Free Spirit Siberian Rescue","P.O. Box 626",Harvard,IL,60033,"United States",,,freespiritsiberianrescue@gmail.com,http://www.huskyrescue.org,,Rescue,"Siberian Huskies and Husky Mixes","Within 4 hours of Harvard, Illinois","Visit our website to view or our online application or you can request one via email at forms@huskyrescue.org.  Adoption fees:  up to 1 year old, $300;  1 to 7 years old, $250; 7 years old and up, $200.","Upon approval of the adoption application, adoptors are invited to our adoption days usually held twice a month to meet our dogs.","adoptions, adoption counseling, education on Siberian Huskies",No,"Yes"
1737,Available,"Claws and Paws Rescue, Inc","1008 Ronnie Rd","Buena Vista",GA,31803,"United States","(229) 649-5224",,peggywoolam@windstream.net,http://www.claws-n-paws.net,,Rescue,"cats, dogs","Marion County","Most adoptions are done at Petsmart in Columbus, GA.  Our fees are $50 to $400 depending on care and support for the animal.  Each adoption requires an application approved only by staff.  If approved adoption soon follows.","Petsmart in Columbus , GA on Fridays, Saturdays and Sundays and at the shelter by appointment only.",adoptions,No,"Yes"
1738,Available,"Rutherford County Humane Society","PO Box 998",Rutherfordton,NC,28139,"United States","(828) 286-0222",,catlady199@yahoo.com,http://rutherfordcountyhumanesociety.org,,Shelter,cats,"Rutherford County, NC","Our center is always bursting with cat activity and the phone keeps LuAnn Wall and Linda Guzman (our two part-time salaried employees) busy.  From the center we send out S/N vouchers, make appointments for feral cat work, help people with lost or found dogs and cats, refer folks to other agencies, and interview people who are looking for a cat to adopt.  We are pleased with the number of cat adoptions we have had this year!. ","Adoption Center at address and number listed above.  Open from 11A-3P, M - F","Adoptions, spay/neuter/TNR/education/cat barn for homeless cats",No,"Yes"
1741,Available,"Community Animal Rescue Effort","P.O. Box 691",Skokie,IL,60077,"United States","(847) 705-2653",,care@carenorthshore.org,http://www.carenorthshore.org,http://www.facebook.com/careevanston,Rescue,"Cats, Dogs","Chicago, Evanston, Skokie, Wilmette and surrounding areas","Our adoption process has evolved from many years of experience. The goal of our adoption counselors is to make a good match between animal and family. We get to know each cat or dog's unique personality and different needs. If a specific dog, for example, has large amounts of energy and needs lots of space to run, it is unlikely that he would meet the needs of a person who works long hours and would be unable to exercise the dog. It would be a mismatch that would be bad for dog and human alike. Our adoption counselors look forward to working with you to help you find the right pet for your home.. Adoption Fees.      Dogs, cats, puppies and kittens: $150.      Two kittens: $175.      Senior pets: $75 (dogs 8 and older, cats 10 and older). An additional $50 deposit for unneutered or unspayed animal is collected until proof of alteration can be provided.","Foster homes and adoption events.",Adoptions,No,"Yes"
