Captain Hook;Cat;Domestic Short Hair;Exotic Shorthair;Adoption
Julie;Cat;Domestic Short Hair;Calico;Adoption
Mookie;Cat;Domestic Short Hair;Dilute Tortoiseshell;Adoption
Peter Pan;Cat;Domestic Short Hair;Siamese;Adoption
Sasha;Cat;Domestic Short Hair;;Adoption
Pico;Cat;Domestic Short Hair;Tabby;Adoption
Kink;Cat;Domestic Short Hair;Tabby;Adoption
Eve;Cat;Domestic Short Hair;Tabby;Adoption
Rand;Cat;Domestic Short Hair;Tabby;Adoption
Caesar, a/k/a J.C.;Cat;Domestic Short Hair;;Adoption
Naya;Cat;Domestic Short Hair;Bengal;Adoption
Missie;Cat;Domestic Short Hair;;Adoption
Hazel;Cat;Domestic Short Hair;Calico;Adoption
Romeo;Cat;Domestic Short Hair;Tabby;Adoption
Raisin;Cat;Domestic Short Hair;;Adoption
Dalla;Cat;Domestic Short Hair;Tuxedo;Adoption
Perdita;Cat;Domestic Short Hair;;Adoption
Surprise;Cat;Domestic Short Hair;Tabby;Adoption
Trouble;Cat;Domestic Short Hair;Tabby;Adoption
Roquette;Cat;Domestic Short Hair;Tabby;Adoption
Tatz;Cat;Domestic Medium Hair;Tabby;Adoption
Puddy;Cat;Domestic Medium Hair;Tabby;Adoption
Summer;Cat;Domestic Short Hair;Calico;Adoption
Bingley;Cat;Domestic Short Hair;;Adoption
Darwin;Cat;Domestic Short Hair;;Adoption
Cherokee;Cat;Domestic Medium Hair;;Adoption
Monet;Cat;Domestic Short Hair;Tabby;Adoption
Nieves;Cat;Domestic Short Hair;;Adoption
Tigger;Cat;Domestic Short Hair;Tabby;Adoption
Bianca;Cat;Domestic Short Hair;Tabby;Adoption
Testy;Cat;American Curl;;Adoption
Happy;Cat;Domestic Short Hair;Tuxedo;Adoption
Brennen;Cat;Domestic Short Hair;Tabby;Adoption
Eden;Cat;Domestic Short Hair;Tabby;Adoption
Bunny Rabbit;Cat;Domestic Short Hair;;Adoption
Little Grey;Cat;Domestic Short Hair;Russian Blue;Adoption
Ray;Cat;Domestic Medium Hair;;Adoption
Joy;Cat;Domestic Short Hair;Tabby;Adoption
Tina;Cat;Domestic Short Hair;Tabby;Adoption
Betty;Cat;Domestic Short Hair;Torbie;Adoption
Lolita;Cat;Domestic Medium Hair;Domestic Long Hair;Adoption
Morning;Cat;Domestic Short Hair;Tuxedo;Adoption
Lanai;Cat;Domestic Short Hair;;Adoption
Maui;Cat;Domestic Short Hair;;Adoption
Typo;Cat;Domestic Short Hair;;Adoption
Magical;Cat;Domestic Short Hair;;Adoption
Andy;Cat;Domestic Short Hair;;Adoption
Bookbag;Cat;Domestic Short Hair;Tabby;Adoption
Macy;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Daisy;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Bo;Cat;Domestic Short Hair;;Adoption
Jackie;Cat;Domestic Short Hair;;Adoption
Chance;Cat;Domestic Short Hair;;Adoption
Collage;Cat;Calico;Tabby;Adoption
Clementine;Cat;Calico;Tabby;Adoption
Drake;Dog;Labrador Retriever;Terrier;Adoption
Thisbee;Cat;Domestic Long Hair;Tortoiseshell;Adoption
Oliver;Cat;Domestic Short Hair;Tabby;Adoption
Opal;Cat;Domestic Short Hair;Tabby;Adoption
Gigi;Cat;Domestic Medium Hair;Calico;Adoption
Moo;Cat;Domestic Short Hair;;Adoption
Precious;Cat;Domestic Short Hair;Tabby;Adoption
Teddy;Cat;Domestic Short Hair;Tabby;Adoption
Missy;Cat;Domestic Short Hair;;Adoption
Cloee;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Cutie;Cat;Domestic Short Hair;;Adoption
Dotty;Cat;Domestic Short Hair;Calico;Adoption
Vivien;Cat;Domestic Long Hair;Maine Coon;Adoption
Ashley;Cat;Domestic Short Hair;Tabby;Adoption
Trina;Cat;Domestic Medium Hair;Tabby;Adoption
Lola;Cat;Domestic Short Hair;Oriental Short Hair;Adoption
Bat Girl;Cat;Domestic Short Hair;;Adoption
Christy;Cat;Domestic Short Hair;Tabby;Adoption
Comet;Cat;Domestic Short Hair;Tabby;Adoption
Twilight;Cat;Domestic Short Hair;Tabby;Adoption
Dennis;Cat;Domestic Short Hair;;Adoption
Fern;Cat;Domestic Short Hair;Dilute Tortoiseshell;Adoption
Silky;Cat;Domestic Short Hair;;Adoption
Lizzy;Cat;Domestic Short Hair;Tuxedo;Adoption
Max;Cat;Domestic Short Hair;Tabby;Adoption
Peter;Cat;Angora;;Adoption
Jade;Cat;Domestic Short Hair;Oriental Short Hair;Adoption
Didi;Cat;Domestic Short Hair;Russian Blue;Adoption
Gracie;Cat;Domestic Short Hair;Tabby;Adoption
Sox;Cat;Domestic Short Hair;Tuxedo;Adoption
Pirulina;Cat;Domestic Short Hair;Tabby;Adoption
Stormy;Cat;Domestic Short Hair;;Adoption
Danny;Cat;Domestic Short Hair;;Adoption
Menina;Cat;Domestic Short Hair;;Adoption
Moonwalker;Cat;Himalayan;Domestic Medium Hair;Adoption
Jack Black;Cat;Domestic Short Hair;;Adoption
Murphy;Cat;Domestic Short Hair;;Adoption
Tara;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Bonnie;Cat;Domestic Short Hair;Tabby;Adoption
Cosmo;Cat;Domestic Short Hair;Extra-Toes Cat (Hemingway Polydactyl);Adoption
Kevin;Cat;Domestic Short Hair;Russian Blue;Adoption
Kaitlin;Cat;Dilute Tortoiseshell;;Adoption
Heather;Cat;Domestic Short Hair;;Adoption
Samantha;Cat;Oriental Short Hair;Domestic Short Hair;Adoption
Lucy Belle;Cat;Calico;Domestic Short Hair;Adoption
Debbie;Cat;Domestic Short Hair;Torbie;Adoption
Sprinkles;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Polo;Cat;Domestic Short Hair;;Adoption
Victoria;Cat;Domestic Short Hair;Torbie;Adoption
Angel;Cat;Domestic Short Hair;;Adoption
Rudy;Cat;Domestic Medium Hair;Maine Coon;Adoption
Amber;Cat;Domestic Short Hair;Torbie;Adoption
Stanley;Cat;Domestic Short Hair;Tuxedo;Adoption
Minnie Bear;Cat;Domestic Short Hair;;Adoption
Mickey T;Cat;Domestic Short Hair;Tabby;Adoption
Mallory;Cat;Domestic Long Hair;Maine Coon;Adoption
BeBe;Cat;Domestic Short Hair;;Adoption
Tou-tou;Cat;Domestic Medium Hair;Maine Coon;Adoption
Tuxianna;Cat;Domestic Short Hair;Tuxedo;Adoption
Sky;Cat;Domestic Short Hair;Siamese;Adoption
Lily;Cat;Maine Coon;Domestic Medium Hair;Adoption
Arthur;Cat;Domestic Short Hair;;Adoption
Chanel;Cat;Domestic Short Hair;Tabby;Adoption
Shadow;Cat;Domestic Medium Hair;;Adoption
Catalina;Cat;Domestic Short Hair;Tabby;Adoption
Georgia;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Donny;Cat;Domestic Medium Hair;Maine Coon;Adoption
Miller;Cat;Domestic Short Hair;;Adoption
Tuxie;Cat;Domestic Short Hair;Tuxedo;Adoption
Cookie;Cat;Domestic Short Hair;Tuxedo;Adoption
Moonlight;Cat;Domestic Short Hair;;Adoption
Crystal;Cat;Domestic Short Hair;;Adoption
Tiny;Cat;Domestic Medium Hair;;Adoption
Rachel;Dog;Irish Setter;;Adoption
Veruca;Cat;Domestic Short Hair;Tabby;Adoption
Emma;Cat;Domestic Medium Hair;;Adoption
Punky;Cat;Domestic Short Hair;Tabby;Adoption
Holly;Cat;Domestic Short Hair;Tabby;Adoption
Michelle;Cat;Domestic Short Hair;;Adoption
Storm;Cat;Domestic Short Hair;;Adoption
Mia;Cat;Siamese;Domestic Short Hair;Adoption
Knight;Cat;Domestic Short Hair;Tuxedo;Adoption
Mesquite;Cat;Domestic Short Hair;;Adoption
Red;Cat;Domestic Short Hair;;Adoption
Kiren;Cat;Domestic Short Hair;;Adoption
Lucy;Cat;Siamese;;Adoption
Aristocat;Cat;Domestic Short Hair;Tuxedo;Adoption
Hansel;Cat;Domestic Short Hair;Tabby;Adoption
Tiggerluv;Cat;Tabby;;Adoption
Peta;Cat;Tabby;;Adoption
Amy;Cat;Domestic Short Hair;Tortoiseshell;Adoption
Peaches;Cat;Tabby;;Adoption
Zoey;Cat;Domestic Short Hair;;Adoption
Cassie;Dog;American Pit Bull Terrier;;Adoption
Berry;Cat;Domestic Short Hair;;Adoption
Helton 13103;Cat;Domestic Short Hair;Manx;Adoption
Carmen;Dog;German Shepherd Dog;;Adoption
Maisie;Dog;Poodle (Miniature);;Adoption
Tippy;Dog;Rat Terrier;Dachshund;Adoption
Candyce;Cat;Tabby;;Adoption
Chance;Dog;American Staffordshire Terrier;;Adoption
Domino;Dog;Pomeranian;Chihuahua;Adoption
"""Fixed Barn/Farm Cats""";Cat;Domestic Short Hair;;Adoption
Bambino;Cat;Domestic Short Hair;Tabby;Adoption
Spike;Dog;Chihuahua;;Adoption
LuLu;Dog;Great Pyrenees;;Adoption
Luna;Dog;American Pit Bull Terrier;;Adoption
Toodles;Cat;Domestic Short Hair;;Adoption
Potter;Dog;Staffordshire Bull Terrier;Black Labrador Retriever;Adoption
Sampson;Dog;Pit Bull Terrier;;Adoption
Missy;Cat;Domestic Short Hair;;Adoption
Matt;Cat;Maine Coon;;Adoption
Trouble;Cat;Domestic Short Hair;;Adoption
Baby Girl;Cat;Domestic Short Hair;;Adoption
Madison;Dog;American Bulldog;;Adoption
Vyse;Dog;American Pit Bull Terrier;;Adoption
Snowflake;Cat;Domestic Short Hair;;Adoption
Little Rocky;Dog;Chihuahua;;Adoption
Collette;Cat;Domestic Medium Hair;;Adoption
Moses- *ADOPTION SPECIAL*;Dog;Labrador Retriever;;Adoption
Rhodie Kerns;Dog;Chihuahua;;Adoption
Precious;Cat;Tortoiseshell;;Adoption
Coconut;Cat;Tuxedo;Domestic Short Hair;Adoption
Lea Lamb;Cat;Domestic Short Hair;;Adoption
Maggie;Cat;Domestic Short Hair;;Adoption
Timmy;Cat;Domestic Short Hair;;Adoption
Boddy;Dog;Pit Bull Terrier;Mastiff;Adoption
Spice #1;Cat;Tabby;;Adoption
Tonya;Dog;Pit Bull Terrier;Boxer;Adoption
T.C. 13214 (Top Cat);Cat;Domestic Short Hair;;Adoption
Sun 13215;Cat;Domestic Short Hair;;Adoption
JACK-13;Dog;Dutch Shepherd;;Adoption
Uno;Cat;Domestic Long Hair;;Adoption
Piano;Cat;Domestic Short Hair;;Adoption
Rusty D2830;Dog;Cattle Dog;Pit Bull Terrier;Adoption
Pumpkin;Cat;Domestic Short Hair;;Adoption
Herbie;Dog;Siberian Husky;;Adoption
Nick;Cat;Domestic Short Hair;;Adoption
Buddy;Cat;Domestic Short Hair;;Adoption
Sasha;Dog;Chihuahua;;Adoption
Fiona;Cat;Domestic Medium Hair;Tuxedo;Adoption
Mossie;Dog;Terrier;;Adoption
PASSION;Cat;Domestic Short Hair;;Adoption
Delilah;Dog;Black Labrador Retriever;;Adoption
Kiki;Cat;Domestic Short Hair;Tuxedo;Adoption
Wonton;Cat;Domestic Short Hair;;Adoption
Queen;Cat;Domestic Short Hair;;Adoption
Chevy;Dog;Australian Cattle Dog/Blue Heeler;Australian Kelpie;Adoption
Bit O' Honey D130484: PENDING ADOPTION;Dog;Pomeranian;;Adoption
CeeDee;Dog;Bichon Frise;;Adoption
Shadow;Cat;Domestic Short Hair;;Adoption
Pete;Cat;Domestic Short Hair;;Adoption
Patches the Dispatch dog;Dog;Chihuahua;;Adoption
Mabel - super friendly!;Dog;American Pit Bull Terrier;American Bulldog;Adoption
Snickers;Dog;Hound;Miniature Pinscher;Adoption
Peanut;Dog;Manchester Terrier;Miniature Pinscher;Adoption
Katie *FOSTER NEEDED*;Dog;Australian Cattle Dog/Blue Heeler;Hound;Adoption
"Norma Rose ""ROSIE""";Dog;Yellow Labrador Retriever;American Bulldog;Adoption
Barn Cats;Cat;American Shorthair;;Adoption
Holly;Dog;Doberman Pinscher;;Adoption
Dally;Dog;Jindo (Korean);Labrador Retriever;Adoption
Darla;Cat;Domestic Short Hair;Siamese;Adoption
Rosebud;Cat;Domestic Short Hair;;Adoption
Jumper;Dog;Wheaten Terrier;Terrier;Adoption
Fudgesicle 13140;Cat;Domestic Short Hair;;Adoption
Bella B;Dog;American Staffordshire Terrier;;Adoption
Miss Boss;Dog;Pit Bull Terrier;;Adoption
MAY;Cat;Domestic Short Hair;;Adoption
Jb;Cat;Domestic Short Hair;;Adoption
Orange Sherbert 13138;Cat;Domestic Short Hair;;Adoption
Natalie;Cat;Domestic Short Hair;;Adoption
Orangesicle 13136;Cat;Domestic Medium Hair;;Adoption
Rose;Cat;Domestic Short Hair;Tabby;Adoption
Sophia;Cat;Domestic Short Hair;;Adoption
Ford;Cat;Tuxedo;Domestic Short Hair;Adoption
Elbe;Cat;Domestic Short Hair;;Adoption
Lionel;Cat;Tabby;Domestic Short Hair;Adoption
Sheldon;Cat;Domestic Short Hair;;Adoption
Sugar Plum;Dog;Greyhound;;Adoption
Bella Donna;Dog;Mountain Cur;;Adoption
Carter;Cat;Domestic Short Hair;Tabby;Adoption
Ms Keane *F*  the Mother Cat;Cat;Domestic Short Hair;Tabby;Adoption
Hope;Cat;Domestic Short Hair;;Adoption
Hope;Cat;Domestic Short Hair;;Adoption
Burrita;Cat;Tuxedo;;Adoption
Chit Chat/Maw Maw;Cat;Domestic Short Hair;;Adoption
Fern;Cat;Domestic Short Hair;;Adoption
Grace;Cat;Domestic Short Hair;;Adoption
Hagar;Cat;Tabby;;Adoption
Keller;Cat;Domestic Short Hair;;Adoption
Lexington;Cat;Domestic Short Hair;;Adoption
Licker;Cat;Domestic Short Hair;;Adoption
Lindalita;Cat;Tabby;;Adoption
Littlefoot/Bosco;Cat;Tuxedo;;Adoption
Otto;Cat;Domestic Short Hair;;Adoption
Princess;Cat;Domestic Short Hair;Domestic Medium Hair;Adoption
Salem;Cat;Domestic Short Hair;;Adoption
Scotty;Cat;Domestic Short Hair;;Adoption
Sissy;Cat;Siamese;Domestic Short Hair;Adoption
Sylvester;Cat;Norwegian Forest Cat;;Adoption
Tia;Cat;Tabby;;Adoption
Toby;Cat;Domestic Short Hair;;Adoption
Tommy;Cat;Domestic Short Hair;Domestic Medium Hair;Adoption
Zula;Cat;Tabby;;Adoption
J J;Dog;Cocker Spaniel;Shih Tzu;Adoption
Dahlia;Cat;Tiger;;Adoption
Jazz;Cat;Tabby;;Adoption
Nickie;Cat;Domestic Short Hair;;Adoption
Hadley;Cat;Domestic Short Hair;;Adoption
Yuengling;Cat;Domestic Short Hair;;Adoption
Jetson;Dog;Chihuahua;;Adoption
Snowball;Cat;Domestic Short Hair;;Adoption
Fiona;Cat;Tabby;;Adoption
Leo Thor;Dog;Beagle;;Adoption
Othello;Cat;Domestic Short Hair;;Adoption
Tammy;Cat;Tabby;;Adoption
Bailey Sweet Boy*F*;Cat;Domestic Short Hair;Tabby;Adoption
Nancy;Cat;Domestic Short Hair;;Adoption
ACD Napoleon is Deaf;Dog;Australian Cattle Dog/Blue Heeler;;Adoption
AA-Caleb;Cat;Domestic Medium Hair;;Adoption
Shooter;Dog;Dachshund;;Adoption
Ashton;Cat;Domestic Short Hair;;Adoption
Evilynn;Cat;Domestic Short Hair;;Adoption
Felix;Cat;Domestic Short Hair;;Adoption
Lil Pastel;Cat;Calico;;Adoption
Misty;Cat;Domestic Short Hair;;Adoption
Victoria;Cat;Domestic Short Hair;;Adoption
Bubba Akita;Dog;Akita;;Adoption
Elsie;Dog;American Pit Bull Terrier;;Adoption
Hilde;Dog;Dachshund;Beagle;Adoption
**BAILEY;Dog;Corgi;Golden Retriever;Adoption
Oreo;Cat;Tuxedo;;Adoption
Bombay;Cat;Domestic Short Hair;;Adoption
Addie;Dog;Dachshund;Terrier;Adoption
Jacklyn;Dog;Labrador Retriever;;Adoption
Cat/Kitten Fosters Needed;Cat;Domestic Short Hair;;Adoption
Montana;Dog;Boxer;American Pit Bull Terrier;Adoption
Miss Kitty Belle;Cat;Domestic Short Hair;;Adoption
JINGA;Cat;Domestic Short Hair;;Adoption
GIZMO;Cat;Domestic Short Hair;;Adoption
PEPSI;Cat;Domestic Short Hair;;Adoption
MRS. PENNY;Cat;Manx;;Adoption
ELLERY;Cat;Domestic Short Hair;;Adoption
SIR GALLAHAD;Cat;Domestic Long Hair;;Adoption
LOTTA;Cat;Domestic Long Hair;;Adoption
BRICE;Cat;Domestic Medium Hair;;Adoption
FORTUNE;Cat;Domestic Short Hair;;Adoption
BLACKPAW;Cat;Domestic Short Hair;;Adoption
GOLDENTAIL;Cat;Domestic Short Hair;;Adoption
MOONTAIL;Cat;Domestic Short Hair;;Adoption
STARDUST;Cat;Domestic Short Hair;;Adoption
Gracie (Ino);Dog;Pit Bull Terrier;;Adoption
Vern;Cat;Domestic Short Hair;;Adoption
Jessie;Dog;German Shepherd Dog;;Adoption
Concetta;Dog;Pit Bull Terrier;;Adoption
Kali;Dog;Pit Bull Terrier;;Adoption
Strida;Cat;Domestic Short Hair;;Adoption
Sundae 13263;Cat;Domestic Short Hair;;Adoption
Rocky Boxer Steele;Dog;Boxer;Bulldog;Adoption
Zz Samuel- Courtesy;Dog;Labrador Retriever;;Adoption
Jaspar;Dog;Pit Bull Terrier;;Adoption
Lilly;Dog;American Pit Bull Terrier;Pointer;Adoption
Delilah;Dog;Cattle Dog;;Adoption
Samantha;Dog;Terrier;;Adoption
August;Dog;Shepherd;;Adoption
Ruby;Dog;Rottweiler;;Adoption
Ellie;Dog;American Staffordshire Terrier;;Adoption
Sharon;Cat;Domestic Short Hair;;Adoption
Haze;Dog;American Staffordshire Terrier;;Adoption
Cocoa;Cat;Domestic Short Hair;;Adoption
Aaron;Cat;Domestic Short Hair;;Adoption
Shaggy;Cat;Domestic Short Hair;;Adoption
Traylor;Dog;Dachshund;;Adoption
Spock;Cat;Siamese;Domestic Short Hair;Adoption
Scotty;Cat;Siamese;Domestic Short Hair;Adoption
Fowler's Ice Cream;Dog;Chihuahua;;Adoption
Bethany;Cat;Domestic Short Hair;;Adoption
Eartha;Cat;Domestic Short Hair;;Adoption
Monte;Dog;Terrier;;Adoption
A-Lucy;Dog;Terrier;;Adoption
Sprocket;Dog;Pit Bull Terrier;;Adoption
Venus;Cat;Domestic Short Hair;Calico;Adoption
Bentley;Dog;Pit Bull Terrier;;Adoption
Midnight;Cat;Domestic Short Hair;;Adoption
Squeaks;Cat;Domestic Short Hair;;Adoption
King;Dog;Siberian Husky;;Adoption
Tyler;Cat;Domestic Short Hair;;Adoption
Zoey;Cat;Domestic Short Hair;;Adoption
EVE;Cat;Domestic Short Hair;;Adoption
RUDOLPH;Cat;Tabby;;Adoption
Waldo;Dog;Shih Tzu;Brussels Griffon;Adoption
KIMI-13;Dog;Chihuahua;;Adoption
Kittens, Kittens, Kittens;Cat;Domestic Short Hair;;Adoption
Harvey;Cat;Tabby;;Adoption
Larry;Cat;Domestic Short Hair;;Adoption
Coalton;Dog;Labrador Retriever;;Adoption
Alice-BL;Cat;Domestic Long Hair;;Adoption
Whisper;Cat;Abyssinian;Tabby;Adoption
Cobra;Cat;Domestic Short Hair;;Adoption
Chandler;Dog;Pit Bull Terrier;;Adoption
FOSTER HOMES NEEDED;Dog;Chihuahua;Labrador Retriever;Adoption
Blade;Cat;Siamese;Domestic Short Hair;Adoption
Max;Dog;Terrier;;Adoption
Fabrizio;Cat;Domestic Short Hair;;Adoption
Chloe Jean(PRA);Dog;Dachshund;Chihuahua;Adoption
Bonnie;Cat;Tabby;Tabby;Adoption
Cade;Dog;American Pit Bull Terrier;;Adoption
Beth;Cat;Tabby;;Adoption
Zoltan;Dog;German Shepherd Dog;;Adoption
Sherman;Dog;Bullmastiff;;Adoption
CHA CHA;Dog;Pit Bull Terrier;Labrador Retriever;Adoption
Stanleey;Dog;American Staffordshire Terrier;;Adoption
HOLLY;Cat;Domestic Short Hair;;Adoption
Ashley;Cat;Domestic Short Hair;;Adoption
Princess #3;Cat;Domestic Short Hair;;Adoption
Venus II;Cat;Domestic Short Hair;Tabby;Adoption
Kelton;Dog;Mountain Cur;;Adoption
Mason;Cat;Tabby;;Adoption
Chelsea;Cat;Tabby;;Adoption
Fairfield;Cat;Siamese;;Adoption
Piper;Cat;Tabby;;Adoption
Sadie;Cat;Siamese;;Adoption
Skylar;Cat;Calico;;Adoption
Darwin - Courtesy Post;Dog;Staffordshire Bull Terrier;;Adoption
Oliver;Dog;Pit Bull Terrier;Bull Terrier;Adoption
Moondance (Extra Shy);Cat;Domestic Short Hair;;Adoption
Chiquita (Extra Shy);Cat;Domestic Short Hair;;Adoption
Carlos;Cat;Domestic Short Hair;;Adoption
Jasper;Cat;Domestic Short Hair;;Adoption
Jake;Cat;Domestic Short Hair;;Adoption
DEUCE;Cat;Domestic Short Hair;;Adoption
Nancy;Dog;Wirehaired Fox Terrier;;Adoption
Cricket;Dog;American Staffordshire Terrier;Boxer;Adoption
Patsy;Dog;American Staffordshire Terrier;;Adoption
SAMPSON;Cat;Domestic Short Hair;;Adoption
Tubsy;Cat;Tabby;;Adoption
Booters;Cat;Domestic Short Hair;;Adoption
Jada II;Cat;Snowshoe;Siamese;Adoption
Gator,;Dog;Dutch Shepherd;;Adoption
Celeste;Cat;Calico;;Adoption
Wilma;Dog;Pit Bull Terrier;;Adoption
Calypso;Cat;Calico;Tortoiseshell;Adoption
Freddie;Dog;Basset Hound;;Adoption
Zelda;Dog;Terrier;;Adoption
Reagan;Cat;Domestic Short Hair;;Adoption
Booboo;Cat;Domestic Short Hair;;Adoption
O;Cat;Domestic Short Hair;;Adoption
Sage;Cat;Domestic Short Hair;;Adoption
Teddy;Cat;Domestic Short Hair;;Adoption
Garfield;Cat;Domestic Short Hair;;Adoption
Tri;Cat;Domestic Short Hair;;Adoption
Jack;Cat;Domestic Short Hair;;Adoption
Milly;Cat;Domestic Short Hair;;Adoption
Roy;Dog;Rat Terrier;;Adoption
Killian;Cat;Tabby;;Adoption
Hardy;Cat;Domestic Short Hair;Tuxedo;Adoption
Abraham (Shy) - Adoption Fee Sponsored;Cat;Domestic Short Hair;;Adoption
Freeway (Declawed) (Special Needs);Cat;Persian;Maine Coon;Adoption
Lyra;Cat;Domestic Short Hair;Siamese;Adoption
Porsha;Cat;Domestic Short Hair;;Adoption
Thelma;Cat;Domestic Short Hair;;Adoption
Grace;Cat;Tuxedo;;Adoption
Shelby;Dog;Dogo Argentino;American Pit Bull Terrier;Adoption
Sugar;Dog;American Pit Bull Terrier;;Adoption
Max;Dog;Miniature Pinscher;Manchester Terrier;Adoption
Speck;Cat;Tabby;Domestic Short Hair;Adoption
2014-2028 Chopper;Dog;Pug;;Adoption
Ripkin;Dog;Scottish Terrier Scottie;;Adoption
Waldo;Dog;American Pit Bull Terrier;;Adoption
FRANKIE;Cat;Domestic Short Hair;;Adoption
Shy;Cat;Tabby;Domestic Short Hair;Adoption
Mercedes;Cat;Domestic Medium Hair;Tuxedo;Adoption
Bert;Cat;Domestic Short Hair;;Adoption
Ernie;Cat;Domestic Short Hair;;Adoption
CAMDEN;Dog;Pit Bull Terrier;Labrador Retriever;Adoption
Chip;Cat;Domestic Short Hair;;Adoption
Maynard;Cat;Domestic Short Hair;;Adoption
Kieren;Cat;Domestic Short Hair;;Adoption
Dusty;Cat;Domestic Medium Hair;;Adoption
Zumi;Cat;Tuxedo;Maine Coon;Adoption
Chi Chi;Cat;Domestic Short Hair;Tabby;Adoption
Sailorman aka Patches;Cat;Domestic Short Hair;;Adoption
Sundance;Dog;Cattle Dog;Shepherd;Adoption
Buster;Dog;Pit Bull Terrier;;Adoption
Delightful Darwin;Dog;American Staffordshire Terrier;;Adoption
Ginger;Dog;American Bulldog;;Adoption
SANCTUARY KITTIES;Cat;Domestic Short Hair;;Adoption
Mello;Dog;Chihuahua;;Adoption
Emmy;Cat;Domestic Short Hair;;Adoption
Stan;Cat;Domestic Short Hair;;Adoption
Alyssa;Cat;Domestic Short Hair;;Adoption
Widget;Dog;Dachshund;;Adoption
Chille Pepper;Cat;Domestic Short Hair;Tabby;Adoption
Valentino;Dog;Basset Hound;Bulldog;Adoption
Arwen;Cat;Tabby;Domestic Short Hair;Adoption
MOOSH;Cat;Domestic Short Hair;;Adoption
Tigger;Dog;Treeing Walker Coonhound;;Adoption
Talula;Cat;Domestic Short Hair;;Adoption
Maggie;Cat;Tuxedo;Domestic Short Hair;Adoption
Blade;Dog;Labrador Retriever;;Adoption
Poncho;Dog;Border Collie;Australian Kelpie;Adoption
Cha Cha 13401;Cat;Domestic Short Hair;;Adoption
Patrick;Dog;Greyhound;;Adoption
Libby and Momo;Cat;Domestic Short Hair;;Adoption
Buttercup;Dog;American Bulldog;;Adoption
Nina 2;Cat;Domestic Short Hair;Tabby;Adoption
Piper;Dog;Boxer;Pointer;Adoption
Laika;Dog;Husky;Shepherd;Adoption
Tara;Cat;Tortoiseshell;;Adoption
Lady;Dog;Shepherd;;Adoption
Shaughnessy;Dog;Great Dane;;Adoption
Paisley;Dog;Terrier;;Adoption
Tito;Cat;Domestic Short Hair;Tabby;Adoption
Superfly;Cat;Domestic Short Hair;Tabby;Adoption
Rex;Dog;Mastiff;American Pit Bull Terrier;Adoption
Juliet (& Romeo Bonded Pair);Cat;Tabby;Domestic Short Hair;Adoption
Romeo (& Juliet Bonded Pair);Cat;Tabby;Domestic Short Hair;Adoption
River;Dog;American Pit Bull Terrier;;Adoption
Milo;Dog;American Pit Bull Terrier;;Adoption
Yeager;Dog;American Pit Bull Terrier;;Adoption
Misty;Dog;American Staffordshire Terrier;;Adoption
MABEL;Dog;Staffordshire Bull Terrier;;Adoption
Ricky;Cat;Domestic Short Hair;Tabby;Adoption
Velma;Cat;Domestic Short Hair;;Adoption
AA-Jasper;Dog;German Shepherd Dog;;Adoption
Sparkle;Cat;Calico;;Adoption
Trigger;Dog;Black Labrador Retriever;Great Dane;Adoption
Ingrid 13748;Cat;Domestic Short Hair;;Adoption
Audrey;Dog;Labrador Retriever;Hound;Adoption
Jaden;Cat;Domestic Short Hair;Tabby;Adoption
Mellow 13679;Cat;Domestic Short Hair;;Adoption
Molly (7);Cat;Domestic Long Hair;;Adoption
AA-Lilly;Dog;German Shepherd Dog;Australian Cattle Dog/Blue Heeler;Adoption
Amy;Cat;Domestic Medium Hair;Calico;Adoption
Tory;Cat;Domestic Short Hair;;Adoption
Chaz;Dog;Australian Kelpie;;Adoption
Trixie II;Cat;Domestic Short Hair;Tabby;Adoption
Russell- PAW Rescue;Dog;American Pit Bull Terrier;;Adoption
Candy of PA;Dog;American Eskimo Dog;;Adoption
Sallie;Cat;Domestic Short Hair;;Adoption
Captain;Dog;Collie;;Adoption
Dottie;Dog;Beagle;Hound;Adoption
Cat;Dog;Beagle;Hound;Adoption
Ace;Dog;Rat Terrier;;Adoption
Anna;Cat;Domestic Long Hair;Tuxedo;Adoption
Jules;Cat;Domestic Short Hair;;Adoption
Elvis/jackie;Dog;American Bulldog;;Adoption
Daisy-Lee;Cat;Domestic Short Hair;;Adoption
Frida Mae;Dog;Basenji;;Adoption
Misty;Cat;Domestic Short Hair;;Adoption
Sassy;Cat;Domestic Short Hair;Tuxedo;Adoption
Clara Bell;Cat;Domestic Short Hair;;Adoption
Lucy Ross;Dog;Boxer;;Adoption
Princess;Dog;Staffordshire Bull Terrier;;Adoption
Taffy;Cat;Siamese;;Adoption
OREO;Cat;Tuxedo;Domestic Medium Hair;Adoption
Sofie;Cat;Domestic Short Hair;;Adoption
Huey;Cat;Domestic Short Hair;;Adoption
Dewey;Cat;Domestic Short Hair;;Adoption
Stubbs;Dog;Pit Bull Terrier;;Adoption
Patrick;Dog;Jack Russell Terrier;;Adoption
Xanthe;Cat;Domestic Short Hair;;Adoption
Mona;Dog;Siberian Husky;;Adoption
